,Arrival_Date,Modal_x0020_Price
700648,2002-01-10,7500.0
700649,2002-01-16,7500.0
700650,2002-01-18,7500.0
700464,2002-04-02,650.0
700465,2002-04-03,750.0
700466,2002-04-04,800.0
700467,2002-04-05,800.0
700468,2002-04-15,850.0
700469,2002-04-16,850.0
700470,2002-04-18,750.0
700471,2002-04-20,850.0
700472,2002-04-23,800.0
700473,2002-04-24,800.0
700474,2002-04-26,900.0
700475,2002-04-27,900.0
700476,2002-05-02,850.0
700477,2002-05-03,850.0
700478,2002-05-06,800.0
700479,2002-05-07,750.0
700480,2002-05-08,650.0
700481,2002-05-09,650.0
700482,2002-05-10,650.0
700483,2002-05-13,600.0
700484,2002-05-15,700.0
700485,2002-05-16,700.0
700486,2002-05-17,650.0
700487,2002-05-18,700.0
700488,2002-05-20,700.0
700489,2002-05-22,700.0
700490,2002-05-23,800.0
700491,2002-05-24,700.0
700492,2002-05-27,800.0
700493,2002-05-28,800.0
700494,2002-05-29,800.0
700495,2002-05-30,900.0
700496,2002-05-31,850.0
700497,2002-06-01,900.0
700498,2002-06-03,800.0
700499,2002-06-04,900.0
700500,2002-06-05,900.0
700501,2002-06-06,900.0
700502,2002-06-07,900.0
700503,2002-06-10,900.0
700504,2002-06-11,800.0
700505,2002-06-13,900.0
700506,2002-06-14,800.0
700507,2002-06-15,900.0
700508,2002-06-17,800.0
700509,2002-06-18,800.0
700510,2002-06-19,800.0
700511,2002-06-20,800.0
700512,2002-06-21,800.0
700513,2002-06-22,800.0
700514,2002-06-24,900.0
700515,2002-06-25,900.0
700516,2002-06-26,900.0
700517,2002-06-27,1000.0
700518,2002-06-28,1000.0
700519,2002-06-29,900.0
700520,2002-07-01,900.0
700521,2002-07-02,900.0
700522,2002-07-03,1000.0
700523,2002-07-04,1000.0
700524,2002-07-05,1000.0
700525,2002-07-06,1000.0
700526,2002-07-08,1000.0
700527,2002-07-09,1000.0
700528,2002-07-10,1000.0
700529,2002-07-11,1000.0
700530,2002-07-12,950.0
700531,2002-07-15,1000.0
700532,2002-07-16,1000.0
700533,2002-07-17,1000.0
700534,2002-07-18,1000.0
700535,2002-07-19,1000.0
700536,2002-07-20,1000.0
700537,2002-07-22,1000.0
700538,2002-07-23,1000.0
700539,2002-07-24,1000.0
700540,2002-07-25,1000.0
700541,2002-07-26,1000.0
700542,2002-07-27,1000.0
700543,2002-07-29,1000.0
700544,2002-07-30,1000.0
700545,2002-07-31,1000.0
700546,2002-08-01,1100.0
700547,2002-08-02,1100.0
700548,2002-08-03,1100.0
700549,2002-08-05,1100.0
700550,2002-08-06,1100.0
700551,2002-08-08,1100.0
700552,2002-08-09,1100.0
700553,2002-08-12,1100.0
700554,2002-08-13,1000.0
700555,2002-08-14,1100.0
700556,2002-08-16,1100.0
700557,2002-08-17,1100.0
700558,2002-08-19,1100.0
700559,2002-08-20,1100.0
700560,2002-08-21,1100.0
700561,2002-08-22,1100.0
700562,2002-08-23,1100.0
700563,2002-08-24,1100.0
700564,2002-08-26,1100.0
700565,2002-08-27,1100.0
700566,2002-08-28,1200.0
700567,2002-08-29,1100.0
700568,2002-08-31,1100.0
700569,2002-09-02,1100.0
700570,2002-09-03,1100.0
700571,2002-09-04,1100.0
700572,2002-09-05,1100.0
700573,2002-09-06,1200.0
700574,2002-09-07,1200.0
700575,2002-09-09,1200.0
700576,2002-09-11,1200.0
700577,2002-09-13,1200.0
700578,2002-09-16,1200.0
700579,2002-09-17,1300.0
700580,2002-09-18,1200.0
700581,2002-09-19,1300.0
700582,2002-09-20,1400.0
700583,2002-09-21,1200.0
700584,2002-09-23,1200.0
700585,2002-09-24,1200.0
700586,2002-09-25,1300.0
700587,2002-09-26,1300.0
700588,2002-09-27,1300.0
700589,2002-09-28,1200.0
700590,2002-09-30,1200.0
700591,2002-10-01,1200.0
700592,2002-10-03,1300.0
700593,2002-10-04,1400.0
700594,2002-10-05,1400.0
700595,2002-10-08,1400.0
700596,2002-10-09,1400.0
700597,2002-10-10,1400.0
700598,2002-10-11,1400.0
700599,2002-10-16,1400.0
700600,2002-10-25,1300.0
700601,2002-10-26,1300.0
700602,2002-10-28,1300.0
700603,2002-10-29,1300.0
700604,2002-10-30,1300.0
700605,2002-10-31,1200.0
700606,2002-11-02,1300.0
700607,2002-11-04,1300.0
700608,2002-11-06,1200.0
700609,2002-11-07,1300.0
700610,2002-11-08,1300.0
700611,2002-11-11,1300.0
700612,2002-11-12,1200.0
700613,2002-11-13,1300.0
700614,2002-11-14,1300.0
700615,2002-11-15,1300.0
700616,2002-11-16,1300.0
700617,2002-11-18,1300.0
700618,2002-11-19,1200.0
700619,2002-11-20,1200.0
700620,2002-11-21,1300.0
700621,2002-11-22,1300.0
700622,2002-11-23,1300.0
700623,2002-11-25,1300.0
700624,2002-11-26,1300.0
700625,2002-11-27,1300.0
700626,2002-11-28,1200.0
700627,2002-11-29,1300.0
700628,2002-11-30,1200.0
700629,2002-12-02,1300.0
700630,2002-12-03,1300.0
700631,2002-12-04,1300.0
700632,2002-12-05,1200.0
700633,2002-12-07,1300.0
700634,2002-12-11,1200.0
700635,2002-12-13,1200.0
700636,2002-12-16,1200.0
700637,2002-12-18,1200.0
700638,2002-12-19,1100.0
700639,2002-12-20,1200.0
700640,2002-12-21,1100.0
700641,2002-12-23,1100.0
700642,2002-12-24,900.0
700643,2002-12-26,1000.0
700644,2002-12-27,900.0
700645,2002-12-28,900.0
700646,2002-12-30,900.0
700647,2002-12-31,900.0
497766,2003-01-01,900.0
497767,2003-01-02,900.0
497768,2003-01-03,1000.0
497769,2003-01-04,900.0
497770,2003-01-06,900.0
497771,2003-01-07,1000.0
497772,2003-01-08,1000.0
497773,2003-01-09,900.0
497774,2003-01-10,900.0
497775,2003-01-13,900.0
497776,2003-01-14,1000.0
497777,2003-01-16,1000.0
497778,2003-01-17,1000.0
497779,2003-01-18,1000.0
497780,2003-01-20,1000.0
497781,2003-01-21,1000.0
497782,2003-01-22,1000.0
497783,2003-01-23,1100.0
497784,2003-01-24,1000.0
497785,2003-01-27,1000.0
497786,2003-01-28,1000.0
497787,2003-01-29,1000.0
497788,2003-01-30,1000.0
497789,2003-01-31,1000.0
497790,2003-02-01,1000.0
497791,2003-02-03,1000.0
497792,2003-02-04,1200.0
497793,2003-02-05,1300.0
497794,2003-02-06,1200.0
497795,2003-02-07,1200.0
497796,2003-02-10,1200.0
497797,2003-02-11,1200.0
497798,2003-02-13,1200.0
497799,2003-02-14,1200.0
497800,2003-02-15,1200.0
497801,2003-02-17,1200.0
497802,2003-02-18,1200.0
497803,2003-02-19,1200.0
497804,2003-02-20,1200.0
497805,2003-02-21,1200.0
497806,2003-02-22,1200.0
497807,2003-02-24,1200.0
497808,2003-02-25,1200.0
497809,2003-02-26,1200.0
497810,2003-02-27,1200.0
497811,2003-02-28,1100.0
497812,2003-03-03,1200.0
497813,2003-03-04,1200.0
497814,2003-03-05,1200.0
497815,2003-03-06,1200.0
497816,2003-03-07,1200.0
497817,2003-03-10,1200.0
497818,2003-03-11,1200.0
497819,2003-03-12,1200.0
497820,2003-03-13,1200.0
497821,2003-03-15,1200.0
497822,2003-03-17,1200.0
497823,2003-03-18,1200.0
497824,2003-03-19,1200.0
497825,2003-03-20,1200.0
497826,2003-03-21,1100.0
497827,2003-03-22,1100.0
497828,2003-03-24,1100.0
497829,2003-03-25,1200.0
497830,2003-03-26,1200.0
497831,2003-03-27,1100.0
497832,2003-03-28,1200.0
497833,2003-03-29,1100.0
497834,2003-03-31,1100.0
497835,2003-04-01,1200.0
497836,2003-04-03,1200.0
497837,2003-04-04,1200.0
497838,2003-04-05,1200.0
497839,2003-04-07,1200.0
497840,2003-04-08,1200.0
497841,2003-04-09,1300.0
497842,2003-04-10,1300.0
497843,2003-04-11,1300.0
497844,2003-04-16,1500.0
497845,2003-04-17,1500.0
497846,2003-04-19,1300.0
497847,2003-04-21,1200.0
497848,2003-04-22,1200.0
497849,2003-04-23,1200.0
497850,2003-04-24,1200.0
497851,2003-04-25,1200.0
497852,2003-04-26,1200.0
497853,2003-04-28,1100.0
497854,2003-04-29,1100.0
497855,2003-04-30,1000.0
497856,2003-05-02,1100.0
497857,2003-05-03,1000.0
497858,2003-05-05,1000.0
497859,2003-05-06,1000.0
497860,2003-05-07,1000.0
497861,2003-05-08,900.0
497862,2003-05-09,1100.0
497863,2003-05-12,1200.0
497864,2003-05-13,1200.0
497865,2003-05-14,1300.0
497866,2003-05-16,1300.0
497867,2003-05-17,1300.0
497868,2003-05-19,1300.0
497869,2003-05-20,1300.0
497870,2003-05-21,1000.0
497871,2003-05-22,1000.0
497872,2003-05-23,1000.0
497873,2003-05-24,1000.0
497874,2003-05-26,1200.0
497875,2003-05-27,1000.0
497876,2003-05-28,1000.0
497877,2003-05-29,1000.0
497878,2003-05-30,1100.0
497879,2003-05-31,1100.0
497880,2003-06-02,1200.0
497881,2003-06-03,1100.0
497882,2003-06-04,1200.0
497883,2003-06-05,1200.0
497884,2003-06-06,1200.0
497885,2003-06-07,1200.0
497886,2003-06-09,1200.0
497887,2003-06-10,1300.0
497888,2003-06-11,1200.0
497889,2003-06-12,1300.0
497890,2003-06-13,1300.0
497891,2003-06-16,1300.0
497892,2003-06-17,1125.0
497893,2003-06-18,1300.0
497894,2003-06-19,1300.0
497895,2003-06-20,1300.0
497896,2003-06-21,1300.0
497897,2003-06-23,1300.0
497898,2003-06-24,1300.0
497899,2003-06-25,1300.0
497900,2003-06-26,1300.0
497901,2003-06-27,1300.0
497902,2003-06-28,1200.0
497903,2003-06-30,1200.0
497904,2003-07-01,1200.0
497905,2003-07-02,1300.0
497906,2003-07-03,1300.0
497907,2003-07-04,1300.0
497908,2003-07-05,1300.0
497909,2003-07-07,1300.0
497910,2003-07-08,1300.0
497911,2003-07-09,1300.0
497912,2003-07-10,1400.0
497913,2003-07-11,1400.0
497914,2003-07-15,1350.0
497915,2003-07-16,1300.0
497916,2003-07-17,1200.0
497917,2003-07-18,1300.0
497918,2003-07-21,1300.0
497919,2003-07-22,1300.0
497920,2003-07-23,1200.0
497921,2003-07-24,1200.0
497922,2003-07-25,1300.0
497923,2003-07-26,1300.0
497924,2003-07-28,1300.0
497925,2003-07-29,1300.0
497926,2003-07-30,1300.0
497927,2003-07-31,1200.0
497928,2003-08-01,1300.0
497929,2003-08-02,1300.0
497930,2003-08-04,1500.0
497931,2003-08-05,1600.0
497932,2003-08-07,1400.0
497933,2003-08-08,1600.0
497934,2003-08-11,1300.0
497935,2003-08-12,1200.0
497936,2003-08-14,1200.0
497937,2003-08-16,1300.0
497938,2003-08-18,1300.0
497939,2003-08-19,1300.0
497940,2003-08-20,1300.0
497941,2003-08-21,1300.0
497942,2003-08-22,1300.0
497943,2003-08-23,1200.0
497944,2003-08-25,1500.0
497945,2003-08-26,1500.0
497946,2003-08-27,1500.0
497947,2003-08-28,1500.0
497948,2003-08-29,1400.0
497949,2003-08-30,1400.0
497950,2003-09-01,1200.0
497951,2003-09-02,1300.0
497952,2003-09-03,1300.0
497953,2003-09-04,1300.0
497954,2003-09-05,1300.0
497955,2003-09-08,1200.0
497956,2003-09-09,1400.0
497957,2003-09-10,1300.0
497958,2003-09-11,1200.0
497959,2003-09-12,1200.0
497960,2003-09-15,1400.0
497961,2003-09-16,1200.0
497962,2003-09-17,1200.0
497963,2003-09-18,1200.0
497964,2003-09-19,1200.0
497965,2003-09-20,1300.0
497966,2003-09-22,1300.0
497967,2003-09-23,1300.0
497968,2003-09-24,1300.0
497969,2003-09-26,1400.0
497970,2003-09-27,1300.0
497971,2003-09-29,1300.0
497972,2003-09-30,1500.0
497973,2003-10-01,1600.0
497974,2003-10-03,1600.0
497975,2003-10-06,1300.0
497976,2003-10-07,1200.0
497977,2003-10-08,1200.0
497978,2003-10-09,1300.0
497979,2003-10-13,1200.0
497980,2003-10-14,1300.0
497981,2003-10-15,1200.0
497982,2003-10-16,1200.0
497983,2003-10-17,1100.0
497984,2003-10-18,1200.0
497985,2003-10-20,1200.0
497986,2003-10-21,1200.0
497987,2003-10-23,1300.0
497988,2003-10-25,1100.0
497989,2003-10-27,1000.0
497990,2003-10-28,1100.0
497991,2003-10-29,1000.0
497992,2003-11-03,1200.0
497993,2003-11-05,1100.0
497994,2003-11-06,1100.0
497995,2003-11-10,1200.0
497996,2003-11-11,1300.0
497997,2003-11-12,1300.0
497998,2003-11-13,1200.0
497999,2003-11-14,1100.0
498000,2003-11-15,1200.0
498001,2003-11-18,1200.0
498002,2003-11-20,1200.0
498003,2003-11-21,1200.0
498004,2003-11-22,1200.0
498005,2003-11-24,1300.0
498006,2003-11-25,1300.0
498007,2003-11-27,1300.0
498008,2003-11-28,1200.0
498009,2003-11-29,1200.0
498010,2003-12-01,1300.0
222316,2004-01-05,1300.0
222317,2004-01-06,1200.0
222318,2004-01-07,1200.0
222319,2004-01-08,1200.0
222320,2004-01-09,1100.0
222321,2004-01-12,1100.0
222322,2004-01-14,1200.0
222323,2004-01-16,1200.0
222324,2004-01-17,1200.0
222325,2004-01-19,1300.0
222326,2004-01-20,1200.0
222327,2004-01-21,1200.0
222328,2004-01-22,1400.0
222329,2004-01-23,1300.0
222330,2004-01-24,1300.0
222331,2004-01-27,1550.0
222332,2004-01-28,1450.0
222333,2004-01-29,1500.0
222334,2004-01-31,1450.0
222335,2004-02-03,1500.0
222336,2004-02-04,1500.0
222337,2004-02-05,1500.0
222338,2004-02-06,1500.0
222339,2004-02-07,1500.0
222340,2004-02-09,1300.0
222341,2004-02-10,1400.0
222342,2004-02-11,1400.0
222343,2004-02-12,1300.0
222344,2004-02-16,1300.0
222345,2004-02-17,1400.0
222346,2004-02-19,1500.0
222347,2004-02-20,1500.0
222348,2004-02-23,1400.0
222349,2004-02-24,1200.0
222350,2004-02-25,1300.0
222351,2004-02-26,1100.0
222352,2004-02-27,1200.0
222353,2004-02-28,1200.0
222354,2004-03-01,1200.0
222355,2004-03-03,1300.0
222356,2004-03-04,1400.0
222357,2004-03-05,1400.0
222358,2004-03-06,1400.0
222359,2004-03-08,1400.0
222360,2004-03-09,1300.0
222361,2004-03-19,1200.0
222362,2004-03-20,1200.0
222363,2004-03-23,1300.0
222364,2004-03-24,1300.0
222365,2004-03-25,1300.0
222366,2004-03-26,1400.0
222367,2004-03-27,1300.0
222368,2004-03-29,1400.0
222369,2004-03-30,1400.0
222370,2004-03-31,1500.0
222371,2004-04-01,1400.0
222372,2004-04-08,1200.0
222373,2004-04-12,1200.0
222374,2004-04-13,1200.0
222375,2004-04-15,1300.0
222376,2004-04-16,1400.0
222377,2004-04-17,1400.0
222378,2004-04-19,1400.0
222379,2004-04-21,1400.0
222380,2004-04-23,1400.0
222381,2004-04-24,1300.0
222382,2004-04-26,1400.0
222383,2004-04-27,1200.0
222384,2004-04-28,1300.0
222385,2004-05-05,1400.0
222386,2004-05-06,1400.0
222387,2004-05-10,1400.0
222388,2004-05-14,700.0
222389,2004-05-15,1300.0
222390,2004-05-17,1200.0
222391,2004-05-18,1500.0
222392,2004-05-19,1400.0
222393,2004-05-26,1300.0
222394,2004-05-27,1300.0
222395,2004-05-28,1300.0
222396,2004-05-29,1300.0
222397,2004-06-29,1300.0
222398,2004-07-01,1550.0
222399,2004-07-03,1350.0
222400,2004-07-05,1300.0
222401,2004-07-06,1400.0
222402,2004-07-07,1400.0
222403,2004-07-08,1400.0
222404,2004-07-28,1500.0
222405,2004-07-29,1600.0
222406,2004-07-30,1600.0
222407,2004-08-02,1500.0
222408,2004-08-03,1600.0
222409,2004-08-05,1500.0
222410,2004-08-06,1400.0
222411,2004-08-07,1500.0
222412,2004-08-09,1550.0
222413,2004-08-10,1700.0
222414,2004-08-23,1700.0
222415,2004-08-24,1400.0
222416,2004-08-25,1600.0
222417,2004-08-26,1700.0
222418,2004-08-27,1700.0
222419,2004-08-28,1800.0
222420,2004-08-30,2000.0
222421,2004-08-31,1500.0
222422,2004-09-01,1700.0
222423,2004-09-02,1500.0
222424,2004-09-03,1800.0
222425,2004-09-04,1500.0
222426,2004-09-06,1500.0
222427,2004-09-23,1700.0
222428,2004-09-25,1700.0
222429,2004-10-01,1700.0
222430,2004-10-04,1500.0
222431,2004-10-05,1600.0
222432,2004-10-06,1700.0
222433,2004-10-07,1500.0
222434,2004-10-08,1600.0
222435,2004-10-11,1600.0
222436,2004-10-12,1400.0
222437,2004-10-14,1100.0
222438,2004-10-15,1100.0
222439,2004-10-16,1200.0
222440,2004-10-18,1100.0
222441,2004-10-19,1700.0
222442,2004-10-20,1500.0
222443,2004-10-21,1600.0
222444,2004-10-25,1500.0
222445,2004-10-26,1700.0
222446,2004-11-16,1400.0
222447,2004-11-17,1300.0
222448,2004-11-19,1300.0
222449,2004-11-20,1300.0
222450,2004-11-22,1500.0
222451,2004-11-23,1600.0
222452,2004-11-24,1500.0
222313,2004-11-29,1300.0
222314,2004-11-30,1100.0
222315,2004-12-01,1300.0
280893,2005-01-01,1200.0
280894,2005-01-03,1100.0
280895,2005-01-04,1000.0
280896,2005-01-05,1100.0
280897,2005-01-06,1000.0
280898,2005-01-07,1000.0
280899,2005-01-10,1000.0
280900,2005-01-11,1200.0
280901,2005-01-12,1200.0
280902,2005-01-13,1200.0
280903,2005-01-15,1000.0
280904,2005-01-17,1100.0
280905,2005-01-18,1000.0
280906,2005-01-19,1000.0
280907,2005-01-20,1100.0
280908,2005-01-22,1000.0
280909,2005-01-24,1000.0
280910,2005-01-25,1100.0
280911,2005-01-27,1100.0
280912,2005-01-28,1100.0
280913,2005-01-29,1000.0
280914,2005-01-31,1100.0
280915,2005-02-01,1100.0
280916,2005-02-02,1000.0
280917,2005-02-03,900.0
280918,2005-02-04,1000.0
280919,2005-02-05,1000.0
280920,2005-02-07,1000.0
280921,2005-02-08,1100.0
280922,2005-02-09,1100.0
280923,2005-02-10,1000.0
280924,2005-02-11,1000.0
280925,2005-02-14,1000.0
280926,2005-02-15,900.0
280927,2005-02-16,900.0
280928,2005-02-17,800.0
280929,2005-02-18,1000.0
280930,2005-02-19,900.0
280931,2005-02-21,1000.0
280932,2005-02-22,1000.0
280933,2005-02-23,1000.0
280934,2005-02-24,900.0
280935,2005-02-25,900.0
280936,2005-02-26,1000.0
280937,2005-02-28,800.0
280938,2005-03-01,900.0
280939,2005-03-02,1000.0
280940,2005-03-03,1100.0
280941,2005-03-04,1000.0
280942,2005-03-05,1100.0
280943,2005-03-07,1100.0
280944,2005-03-09,900.0
280945,2005-03-10,950.0
280946,2005-03-11,900.0
280947,2005-03-14,850.0
280948,2005-03-15,900.0
280949,2005-03-16,900.0
280950,2005-03-17,1100.0
280951,2005-03-18,900.0
280952,2005-03-19,950.0
280953,2005-03-21,900.0
280954,2005-03-22,750.0
280955,2005-03-23,800.0
280956,2005-03-24,750.0
280957,2005-03-26,750.0
280958,2005-03-28,750.0
280959,2005-03-29,900.0
280960,2005-03-30,950.0
280961,2005-03-31,850.0
280962,2005-04-01,900.0
280963,2005-04-02,950.0
280964,2005-04-04,850.0
280965,2005-04-05,750.0
280966,2005-04-06,750.0
280967,2005-04-07,750.0
280968,2005-04-08,750.0
280969,2005-04-11,650.0
280970,2005-04-12,700.0
280971,2005-04-13,650.0
280972,2005-04-15,900.0
280973,2005-04-16,800.0
280974,2005-04-18,700.0
280975,2005-04-19,700.0
280976,2005-04-20,700.0
280977,2005-04-21,650.0
280978,2005-04-23,750.0
280979,2005-04-25,600.0
280980,2005-04-26,800.0
280981,2005-04-27,750.0
280982,2005-04-28,900.0
280983,2005-04-29,900.0
280984,2005-04-30,850.0
280985,2005-05-02,850.0
280986,2005-05-03,750.0
280987,2005-05-04,650.0
280988,2005-05-05,800.0
280989,2005-05-06,750.0
280990,2005-05-07,700.0
280991,2005-05-09,800.0
280992,2005-05-10,800.0
280993,2005-05-12,950.0
280994,2005-05-13,900.0
280995,2005-05-16,800.0
280996,2005-05-17,900.0
280997,2005-05-18,800.0
280998,2005-05-19,900.0
280999,2005-05-20,800.0
281000,2005-05-21,900.0
281001,2005-05-23,700.0
281002,2005-05-24,900.0
281003,2005-05-25,800.0
281004,2005-05-26,900.0
281005,2005-05-27,1200.0
281006,2005-05-30,900.0
281007,2005-05-31,900.0
281008,2005-06-01,900.0
281009,2005-06-02,900.0
281010,2005-06-03,900.0
281011,2005-06-04,900.0
281012,2005-06-06,1100.0
281013,2005-06-07,900.0
281014,2005-06-08,1000.0
281015,2005-06-09,900.0
281016,2005-06-10,1000.0
281017,2005-06-13,800.0
281018,2005-06-14,1000.0
281019,2005-06-15,1000.0
281020,2005-06-16,1000.0
281021,2005-06-17,900.0
281022,2005-06-18,900.0
281023,2005-06-20,900.0
281024,2005-06-21,875.0
281025,2005-06-22,900.0
281026,2005-06-23,1100.0
281027,2005-06-24,1000.0
281028,2005-06-25,900.0
281029,2005-06-27,1200.0
281030,2005-06-28,1000.0
281031,2005-06-29,1100.0
281032,2005-06-30,1100.0
281033,2005-07-01,1000.0
281034,2005-07-02,1000.0
281035,2005-07-04,1000.0
281036,2005-07-05,1100.0
281037,2005-07-06,1000.0
281038,2005-07-07,1000.0
281039,2005-07-08,1100.0
281040,2005-07-11,1200.0
281041,2005-07-13,1100.0
281042,2005-07-14,1200.0
281043,2005-07-15,1100.0
281044,2005-07-16,1100.0
281045,2005-07-18,1200.0
281046,2005-07-19,1000.0
281047,2005-07-20,1200.0
281048,2005-07-21,1300.0
281049,2005-07-22,1300.0
281050,2005-07-23,1300.0
281051,2005-07-25,1300.0
281052,2005-07-26,1200.0
281053,2005-07-27,1200.0
281054,2005-07-28,1350.0
281055,2005-07-29,1300.0
281056,2005-07-30,1200.0
281057,2005-08-01,1350.0
281058,2005-08-02,1200.0
281059,2005-08-03,1300.0
281060,2005-08-04,1300.0
281061,2005-08-05,1300.0
281062,2005-08-06,1300.0
281063,2005-08-08,1350.0
281064,2005-08-09,1300.0
281065,2005-08-10,1400.0
281066,2005-08-11,1500.0
281067,2005-08-12,1500.0
281068,2005-08-16,1650.0
281069,2005-08-17,1600.0
281070,2005-08-18,1600.0
281071,2005-08-19,1500.0
281072,2005-08-20,1400.0
281073,2005-08-22,1700.0
281074,2005-08-23,1500.0
281075,2005-08-24,1600.0
281076,2005-08-25,1600.0
281077,2005-08-26,2000.0
281078,2005-08-27,1600.0
281079,2005-08-29,1600.0
281080,2005-08-30,1600.0
281081,2005-08-31,1600.0
281082,2005-09-01,1700.0
281083,2005-09-02,1700.0
281084,2005-09-03,1700.0
281085,2005-09-05,1600.0
281086,2005-09-06,1700.0
281087,2005-09-08,1750.0
281088,2005-09-09,1800.0
281089,2005-09-13,1700.0
281090,2005-09-14,1600.0
281091,2005-09-15,1400.0
281092,2005-09-16,1500.0
281093,2005-09-17,1400.0
281094,2005-09-19,1700.0
281095,2005-09-20,1600.0
281096,2005-09-21,1700.0
281097,2005-09-22,1500.0
281098,2005-09-23,1700.0
281099,2005-09-24,1600.0
281100,2005-09-26,1500.0
281101,2005-09-28,1500.0
281102,2005-09-29,1400.0
281103,2005-09-30,1300.0
281104,2005-10-01,1600.0
281105,2005-10-04,1500.0
281106,2005-10-05,1400.0
281107,2005-10-06,1500.0
281108,2005-10-07,1500.0
281109,2005-10-10,1500.0
281110,2005-10-11,1700.0
281111,2005-10-14,1700.0
281112,2005-10-15,1400.0
281113,2005-10-17,1400.0
281114,2005-10-18,1500.0
281115,2005-10-19,1700.0
281116,2005-10-20,1600.0
281117,2005-10-21,1600.0
281118,2005-10-22,1600.0
281119,2005-10-24,1600.0
281120,2005-10-25,1450.0
281121,2005-10-26,1500.0
281122,2005-10-27,1500.0
281123,2005-11-17,1200.0
281124,2005-11-18,1200.0
281125,2005-11-22,1400.0
281126,2005-11-23,1200.0
281127,2005-11-24,1100.0
281128,2005-11-25,1200.0
281129,2005-11-26,1250.0
281130,2005-11-28,1100.0
281131,2005-11-30,1100.0
281132,2005-12-01,1200.0
677093,2006-01-03,1100.0
677094,2006-01-04,1000.0
677095,2006-01-05,1000.0
677096,2006-01-06,1100.0
677097,2006-01-07,1100.0
677098,2006-01-09,1000.0
677099,2006-01-10,1000.0
677100,2006-01-12,1000.0
677101,2006-01-13,1000.0
677102,2006-01-16,1000.0
677103,2006-01-17,1100.0
677104,2006-01-18,1100.0
677105,2006-01-19,1200.0
677106,2006-01-20,1000.0
677107,2006-01-21,1100.0
677108,2006-01-23,1100.0
677109,2006-01-24,1200.0
677110,2006-01-25,1000.0
677111,2006-01-27,1000.0
677112,2006-01-28,1000.0
677113,2006-01-30,1100.0
677114,2006-01-31,1000.0
677115,2006-02-01,1100.0
677116,2006-02-02,1300.0
677117,2006-02-03,1100.0
677118,2006-02-04,1000.0
677119,2006-02-06,1000.0
677671,2006-02-07,600.0
